Id;Sentiment;Text Tweet
1871;negative;waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....
1872;negative;Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa
1873;negative;#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti
1874;negative;Katanya boikot MetroTV tp kok ngintip Mata Najwa
1875;negative;Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa
1876;negative;Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel
1877;negative;mata najwa  selalu menuduh menjelekan lawan memfonis lawan
1878;negative;Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi
1879;negative;kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...
1880;negative;gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv
1881;negative;pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv
1882;negative;Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv
1883;negative;Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV
1884;negative;Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv
1885;negative;Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv
1886;negative;Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?
1887;negative;lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv
1888;negative;PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV
1889;negative;#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap...
1890;negative;Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv
1891;negative;Pak wapresnya diketawain mulu ( bajusama staff hotel & celana robek ) @boediono  #matanajwametrotv
1892;negative;RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv
1893;negative;Tdk cukup dg menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV
1894;negative;lembaga negara di indonesia bobrok semua...  #matanajwametrotv
1895;negative;Org2 tolol. Dibilang DI DUGA dia udh mencak2. Yakin bgt jd tersangka #MataNajwaMetroTV
1896;negative;ini apa banget deh gw paling kesel klo orang2 pada debat pake emosi gini @matanajwametrotv
1897;negative;Orang miskin semakin miskin klo sekolah melakukan pungutan liar terus
1898;negative;ga boLeh emosi, cepat tua, nonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba2 ikut emosi bicara
1899;negative;dr penampilan saja kyk preman taunya bkin kisruh, perusak #matanajwametrotv
1900;negative;Jawab aja ga usah berbelit-belit. Muter2 ga jelas, Buang2 waktu. ga mutu #matanajwametroTV
1901;positive;kamu baik sekali, terimakasih
1902;positive;kamu baik sekali 
1903;positive;kamu cantik sekali
1904;positive;kamu baik sekali hatinya 
1905;positive;baik sekali sih kamu
1906;positive;kamu baik
1907;positive;Selamat pagi kedua anak saya ingin pindah ekskul Berikut data anak saya Nama Ranendra Rizq Roedjito Email ranendra0207gmailcom Jenjang SD 3 Permohonan pindah ekskul menulis daring ke ekskul coding daring Nama Radithya Rizq Roedjito Email radithyaroedjitogmailcom Jenjang SD 1 Permohonan Pindah ekskul menulis daring ke ekskul coding
1908;positive;Halo Selamat Pagi AyahBunda Percakapan ini terekam dengan nomor tiket 761491 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu FR
1909;positive;Selamat pagi kedua anak saya ingin pindah ekskul Berikut data anak saya Nama Ranendra Rizq Roedjito Email ranendra0207gmailcom Jenjang SD 3 Permohonan pindah ekskul menulis daring ke ekskul coding daring Nama Radithya Rizq Roedjito Email radithyaroedjitogmailcom Jenjang SD 1 Permohonan Pindah ekskul menulis daring ke ekskul coding
1910;positive;AyahBunda jika ingin melakukan pindah ekskul di semester dua silahkan melakukan pendaftaran eskul lainnya di link berikut ini ya httpsbayarsekolahmupaketsekolahmuekskulsmm FR
1911;positive;Okaay mohon tagihan kelas menulis di hapus ya dari akun anak2 saya Terima kasih
1912;positive;Baik AyahBunda Apakah ada hal lain yang dapat kami bantu kembali FR
1913;positive;Tidak ada
1914;positive;Terima kaish
1915;positive;Terima kasih
1916;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu FR
1917;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 767106 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu UY
1918;positive;Siang saya mau tanya apakah programLMS numerasi sudah dihapus Anak saya ikut literasi numerasi dari kelas 1 tapi saya cek nilai2 numerasi tidak masuk di rapor
1919;positive;Saat saya periksa modulnya tidak ada
1920;positive;Apakah semuanya sudah di hapus
1921;positive;AyahBunda boleh diinfokan nama anak email akun jenjang UY
1922;positive;Nama Ranendra Rizq Roedjito Email ranendra0207gmailcom JenjangKelas 3 SD
1923;positive;Bisa tolong cek kelas elektif di jenjang 1 numerasi gak ada Literasi hanya literasi 56
1924;positive;Kelas 2 living math epsilon jenjang 34 tidak ada di rapor
1925;positive;AyahBunda kami konfirmasikan dahulu ke tim terkait ya mohon ditunggu UY
1926;positive;Kenapa ada 2
1927;positive;Untuk yang rapor kelas 2 semester 1 yang diterbitkan oleh sekolahmu itu rapor yang ada penilaian Living Englishnya ya AyahBunda UY
1928;positive;Ok
1929;positive;Jadi bagaimana living math epsilon anak saya kenapa tidak masuk ke rapor kelas 2
1930;positive;Selain itu rapor ranendra yang kelas 3 semester 1 pun belum ada
1931;positive;Tolong di perbaiki satu persatu ya
1932;positive;Kami sedang konfirmasikan dahulu ya AyahBunda mohon ditunggu UY
1933;positive;AyahBunda terkait nilai numerasi dan livingnya saat ini masih dalam proses dan pengecekan jadi mohon ditunggu dan bisa cek berkala jika ada informasi selanjutnya akan kami infokan kembali ya dan untuk rapor kelas 3nya sedang kami konfirmasikan ke tim terkait ya UY
1934;positive;Ayahbunda untuk rapor kelas 3 Ranendra sudah bisa dicek ya silahkan dicek pada halaman rapornya ya Ayahbunda UY
1935;positive;Halo AyahBunda sampai saat ini kami belum menerima balasan AyahBunda ada yang bisa kami bantu kembali UY
1936;positive;Living math epsilon di tunggu ya masuk ke rapor kelas 2
1937;positive;Besok saya cek kembali
1938;positive;Terima kasih
1939;positive;Baik Ayahbunda untuk saat ini apa ada yang bisa kami bantu kembali UY
1940;positive;Sudah cukup
1941;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu UY
1942;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 767816 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu PW
1943;positive;Min kendala terkait ditranskrip nilai ekskulnya itu muncul nya menulis 12 jadi nilai nya semua nol krn kan program yang di ikuti dan kerjakan kelas menulis 36 saya sudah isi form untuk pengaduan terkait nilai yg form nya ada d group telegram Saya mau tanya untuk follow up nya berapa lama ya Karena di cek masih tetap belum berubah transkrip nya Berikut saya lampirkan transkrip nilai nya
1944;positive;
1945;positive;Ini yang seharusnya ada dintranskrip
1946;positive;baik ayahbunda untuk prosesnya 3x24 jam ayahbunda apakah sudah 3x24 jam PW
1947;positive;Brarti klo 3x24 jam msh belum berubah sya info kemana lg y min
1948;positive;silakan boleh info ke telegram atau ke sini juga boleh ya atau bunda nanti bisa ikut konsultasi via zoom sampaikan ingin ke tim ekskul PW
1949;negative;Konsultasi online via zoom httpszoomusj91716745282 Jadwal Senin Jumat 1500 1630 WIB PW
1950;positive;Baik terima kasih min semoga tidak ada kendala lagi jujur udah bosen kendala sm ekskul ini dari awal pendaftaran aj banyak kendala jd sering bolak balik hub im PC Terima Kasih min
1951;positive;Baik sama sama ayahbunda mohon maaf atas ketidak nyamanannya ya ayahbunda semoga kedepannya bisa lebih baik lagi ya terima kasih juga untuk kritik dan sarannya akan kami sampaikan ke tim terkait ya Jika ayahbunda memiliki saran agar ekskul lebih baik bisa disampaikan juga kepada kami ya PW
1952;positive;Baik sama sama ayahbunda semangat yaa PW
1953;positive;ada yang bisa kami bantu kembali PW
1954;positive;Tidak ada min untuk saat ini sudah cukup Terima kasih
1955;positive;Baik samasama AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu PW
1956;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 771049 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu HPR
1957;positive;saya mau tanya tentang ekskul
1958;positive;1 tagihan ekskul utk smester yg akan datang bagaimana ya tunggu email sajakah 2 Semester 1 kmrn anak saya daftar 2 ekskul wirausaha dan koding Ekskul Koding tidak ada masalah sedang yg wirausaha tidak bisa dibuka dan saya jg tidak bisa melakukan pembayaran sudah komplain lbh dr 2x tp tidak ditindaklanjuti jd akhirnya saya memutuskan utk drop saja ekskul wirausahanya Mohon dihilangkan dari rapot krn tidak pernah ikut dan tidak bayar juga ini saya sudah isi formulir 3 Untuk semester 2 anak saya akan ikut ekskul KODING dan tambah SAINS bagaimana caranya
1959;positive;Baik AyahBunda kami izin menjawab pertanyaan AyahBunda ya DI
1960;positive;11 Jika sebelumnya sudah mendaftar ekskul maka hanya tinggal menunggu tagihan nya dikirimkan saja ya AyahBunda 2 Jika nilai ekskul yang tidak diinginkan tidak ingin masuk di rapor dan sebelumnya AyahBunda sudah mengisi form kendala maka mohon kesediaan nya untuk menunggu hingga rapor terbaru rilis ya 3 Untuk daftar ekskul bisa melalui link ini ya httpsbayarsekolahmupaketsekolahmuekskulsmm DI
1961;positive;Terimakaish oia 1 lagi utk daftar ulang naik ke kelas 6 kan setelah daftar dan bayar disuruh mengisi data peserta didik yg ini 1 WAJIB Isi formulir data peserta didik melalui tautan berikut httpswwwsekolahmuridmerdekaidDataPesertaDidik2425
1962;positive;itu wajib isi ulang lagi kan sudah pernah isi itu harus diulang lagikah
1963;positive;lalu ini saya mau daftar yg kelas sains benar yg ini ya soalnya tujuan pembelajarannya kok spt ekskul menulis
1964;positive;Baik AyahBunda jika sebelumnya sudah mengisi form peserta didik SMM dan sudah terdaftar di dapodik SMM maka tidak perlu mengisi kembali ya AyahBunda Dan betul ya AyahBunda itu adalah ekskul Sains DI
1965;positive;baik terimakasih
1966;positive;Baik AyahBunda terimakasih kembali AyahBunda Apakah ada hal lain yang bisa kami bantu kembali DI
1967;positive;itu saja terimakasih ya
1968;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu DI
1969;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 785457 Terimakasih sudah menghubungi Tim Parents Care SMM UY
1970;positive;AyahBunda boleh diinfokan alasan berhenti ekskulnya UY
1971;positive;Sepertinya anak sy belum bisa sy tambah ekskul kak mau fokusin ke pelajaran sekolahnya dulu
1972;positive;Perlu bertahap biar anak sy tidak merasa balajar dan sekolah menjadi beban
1973;positive;Mungkin nnti kelas 2 shakila mulai ikut ekskul lagi kak
1974;positive;Boleh dibantu infokan nama anak email akun jenjang UY
1975;positive;Nama shakila Olivia alfani Email shakilaoliviaalfanigmailcom Jenjang SD kelas 1
1976;positive;Halo AyahBunda mohon maaf baru menjawab pesan AyahBunda Untuk cancek ekskul apakah sebelumnya sudah mengisi form kendala ekskul dan mengikuti konsultasi online dengan tim ekskul HA
1977;positive;Sudah kak
1978;positive;Baik AyahBunda boleh tolong diinfokan data berikut Ekskul yang ingin di cancel Jadwal DaringLuring DI
1979;positive;Baik AyahBunda boleh tolong diinfokan data berikut Ekskul yang ingin di cancel Ekskul menulis Jadwal sabtu jam 9 pagi DaringLuring daring SD kelas 1
1980;positive;Baik AyahBunda terkait cancel ekskul akan kami infokan ke tim ekskul ya AyahBunda Apakah untuk saat ini ada hal lain yang bisa kami bantu kembali DI
1981;positive;Halo AyahBunda sampai saat ini kami masih menunggu balasan dari AyahBunda DI
1982;positive;Halo AyahBunda Sampai saat ini kami belum mendapatkan respon balasan karena tidak ada respon maka chat ini akan kami akhiri dulu ya AyahBunda Jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu DI
1983;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 788658 Terimakasih sudah menghubungi Tim Parents Care SMM AW
1984;positive;Mohon di coba kembali ya httpsdocsgooglecomformsde1FAIpQLSeF7m1IPq7LZaWlixro_9Gfz_anG5oymLZS2j4ysyjyspeANQviewform atau httpsbitlyformkendalaekskul AW
1985;positive;Sdh iai form
1986;positive;Isi
1987;positive;Lalu apa lagi bu
1988;positive;Baik terima kasih mohon kesediaannya untuk menunggu saja ya ayahbunda Jika masih ada yang ingin ditanyakan atau didiskusikan secara langsung kami juga menyediakan konsultasi via zoom nanti akan ada tim kami yang stand by menjawab pertanyaan ayahbunda PW
1989;positive;Jd ga pwrlu ikut zoom
1990;positive;Menunggu itu mksdnya bgmn Apa saya nunggu info utk pembayarannya atau bs langaung klik join daftar si lms dan byr
1991;positive;jika ada yang ingin diinformasikan lebih lanjut bisa ikut konsultasi via zoom ya PW
1992;positive;Baik AyahBunda karena belum ada balasan lagi Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu HA
1993;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 788743 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu SW
1994;positive;Saya mau unregistered anak2 ttg ekskul ka
1995;positive;Nama yoel joshua priagung putrasakhta Kelas 9 Email putrasakhtagmailcom Ekskul desain grafis Alasan ga seru
1996;positive;Nama rennaisans agape ayuningtyas putrisakhta Kelas 3 Email putrisakhtagmailcom Ekskul sains Alasan sulit mengikuti
1997;positive;Baik AyahBunda jika ayahbunda ingin berhenti ekskul silahkan ikuti sesi konsultasi kami ya Silahkan AyahBunda request saat konsultasi online ya SeninJumat 15001630 WIB via zoom melalui link httpswwwsekolahmuridmerdekaidKonsultasiOnline SW
1998;positive;Baik ka
1999;positive;Baik AyahBunda ada yang bisa kami bantu kembali SW
2000;positive;Untuk yg ini ka Pendaftaran beasiswa sirkel paling lambat tgl 31 jan Vouchernya bs di pakai sampai bulan apa
2001;positive;Untuk beasiswa sirkel bisa dipakai sampai bulan Juni 2024 AyahBunda SW
2002;positive;Baik ka Terimakasih infonya
2003;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu SW
2004;positive;4
2005;positive;Tanya
2006;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 790733 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu SD
2007;positive;Iya saya kemarin sudah bayar ekskul seni rupa Hari ini ada tagihan lagi Bagaimana
2008;positive;
2009;positive;Ayahbunda boleh tolong di klik dan screenshoot kembali detail tagihannya apakah jatuh tempo nya tanggal 26 Januari Mohon kirimkan juga detail pembayaran yang sudah bunda lakukan ya SD
2010;positive;
2011;positive;Iya yg JT tgl 26
2012;positive;
2013;positive;Ini detail pembayarannya
2014;positive;Baik bunda Kami cek dahulu ya ayahbunda SD
2015;positive;Ayahbunda untuk pembayaran yang ayahbunda lakukan sebelumnya itu untuk periode bulan Januari ya Sedangkan tagihan yang jatuh tempo 26 Januari itu untuk periode Februari Karena tagihan di SMM akan diinputkan dan dibayarkan satu bulan sebelumnya setiap tanggal 26 SD
2016;positive;O begitu Baik Nanti sebelum tgl 26 saya usahakan lunasi utk periode Februari
2017;positive;Baik bunda silakan Apakah ada yang bisa kami bantu kembali bunda SD
2018;positive;Untuk saat ini masih belum ada Terima kasih
